mag_x (uT),mag_y (uT),mag_z (uT)
3.315511397311762209e+01,8.292495119950903104e-02,3.618276986275370888e+01
3.326433982735882466e+01,-2.106335527186533121e-02,3.626765602091309404e+01
3.310105508620495840e+01,3.975347528148649723e-02,3.631487335371739533e+01
3.304489535674097311e+01,-6.173317180106814572e-02,3.628993618968248569e+01
3.296639636713756261e+01,3.553706804280957338e-02,3.611155221884595790e+01
3.305537519755650777e+01,3.656200952786952535e-02,3.641671516915005924e+01
3.350125183048432120e+01,4.324178308233764950e-02,3.634804104229940691e+01
3.307220398077489421e+01,-1.406638143064104646e-02,3.639911559059048329e+01
3.315560402096864578e+01,6.926224959986383711e-02,3.621867903932029975e+01
3.319631133285547264e+01,4.823624832713888089e-02,3.628672800935400744e+01
3.312592311862781003e+01,-1.169100216790760483e-01,3.612918398299507317e+01
3.301771990099850740e+01,1.032795609704700301e-01,3.621376041533662971e+01
3.311173977830159743e+01,7.797774923900925581e-02,3.625228488583499598e+01
3.320885764137941720e+01,-4.116320337328701132e-03,3.613011989708406446e+01
3.298975683322754548e+01,1.578475092720656447e-01,3.625617689622510653e+01
3.303450200687271376e+01,-6.790120038080023346e-02,3.619134989852631179e+01
3.314273889257900407e+01,1.236555191232112470e-03,3.638653264344167582e+01
3.306620802807969994e+01,-1.126861023559190961e-01,3.619904158882596334e+01
3.324460848173900729e+01,-1.567463673341900135e-02,3.603734602444229296e+01
3.321619010167234620e+01,1.161786399867440617e-02,3.629996736851418149e+01
3.305214979479490012e+01,2.655941006884304234e-01,3.619319355849644637e+01
3.331330823394979745e+01,6.617434814559382261e-02,3.640530303323585315e+01
3.303614993519549614e+01,1.031296253145634612e-02,3.617891242633981363e+01
3.314404815465625376e+01,9.594661417617016130e-02,3.616631275480244057e+01
3.314731903300945248e+01,-1.371626544608625098e-01,3.637809952084734277e+01
3.328968467897443162e+01,7.862582568120352750e-03,3.638498937930515353e+01
3.310215596486186485e+01,1.018135657775793845e-01,3.643204619810187239e+01
3.317564675674388042e+01,6.311487913359038748e-02,3.623252064357716762e+01
3.333443516908061355e+01,-9.877289303259254027e-02,3.620639340680344986e+01
3.309292553251367508e+01,-1.084147964182882451e-01,3.612177129150638422e+01
3.313458848853843364e+01,1.841044682956246778e-02,3.621564311027506733e+01
3.296929257263453650e+01,8.966424742140179094e-02,3.642066495717912034e+01
3.302075543032916016e+01,4.834653412373146608e-02,3.624060590812408833e+01
3.323673378163213954e+01,7.324742481643720105e-02,3.613079592865555867e+01
3.312086725381693952e+01,-7.314389848840595343e-02,3.612654565052903166e+01
3.302389122911542785e+01,1.226226604832960920e-01,3.612576703404290868e+01
3.321561802882059311e+01,-1.388816750176362913e-01,3.621551092814429040e+01
3.316115739564725828e+01,1.387051136086526748e-01,3.618092820045259828e+01
3.319106582209705181e+01,-6.524709469641297443e-02,3.611148809128921044e+01
3.294182052126127047e+01,3.213438766685177556e-02,3.615915420749046660e+01
3.310617870223038040e+01,1.691081869513021418e-01,3.624429635400693428e+01
3.319522715287863690e+01,1.495210482433184489e-02,3.629491664062909706e+01
3.315966799917546126e+01,1.369881689935031621e-01,3.620169906592494158e+01
3.336585100875463183e+01,6.726559685954726364e-02,3.628621960921083200e+01
3.302301638065209488e+01,9.020985651237800607e-02,3.617956281148131126e+01
3.303413596678803543e+01,7.583184847850049648e-02,3.638219558765954531e+01
3.324613910264886130e+01,7.999962362702980889e-02,3.609551155433965164e+01
3.317079756264107004e+01,2.202398338143911338e-02,3.617343057506209192e+01
3.314947434018915828e+01,-1.714968020421344941e-01,3.628213310570987460e+01
3.315386931966477846e+01,-7.624550741758190364e-02,3.611433967739824169e+01
3.309397150760923978e+01,-1.279024804859793807e-01,3.634812932593614221e+01
3.317197997549423860e+01,-8.539638457056103471e-02,3.619360213596403497e+01
3.329411751368465389e+01,1.045621439979304984e-01,3.620360214079853023e+01
3.290603181774691421e+01,1.798015951544623403e-01,3.630704450757914969e+01
3.309223994089367693e+01,8.180073645613604449e-02,3.624102588210842413e+01
3.305212653961996949e+01,4.922364819687093107e-02,3.630638686320521202e+01
3.315217433889019816e+01,-1.972536098575121688e-01,3.626200924686453675e+01
3.316419678172228203e+01,8.217178855514400970e-02,3.606873211229668641e+01
3.304167211092905632e+01,-1.073172263298538404e-01,3.641089827308243088e+01
3.318554809437812025e+01,-1.514905548731534379e-01,3.631564859203425755e+01
3.323362765123198415e+01,-1.108472993738253698e-01,3.625598712397906809e+01
3.312000195870331964e+01,6.400860076157169516e-03,3.628935339337115806e+01
3.317540972759478990e+01,-1.201746539428215077e-01,3.632763805666694168e+01
3.327546209055932991e+01,2.203194159607457514e-01,3.627822507107555339e+01
3.316386240946018660e+01,2.222381685056953188e-02,3.630261849873259195e+01
3.322692467562824703e+01,8.210789780465413412e-02,3.624915331971870103e+01
3.293283644580068881e+01,-1.058988580014257885e-01,3.608611109135895845e+01
3.319092545463631438e+01,7.152352083444739675e-03,3.596599228400626913e+01
3.295072970601633244e+01,-1.398476931696331638e-01,3.635254854997489105e+01
3.309136895861686867e+01,1.211170639992757182e-02,3.605074868018169099e+01
3.302236569879988792e+01,7.604978663883729673e-02,3.636168833104304809e+01
3.301201671253325998e+01,-6.294302540892170172e-02,3.631024189193126261e+01
3.320938981590565930e+01,-2.491263392974745264e-02,3.625244003814076876e+01
3.310625861988404495e+01,9.062214517004590908e-02,3.621615654066062007e+01
3.305930067100022995e+01,-8.866720212171012860e-02,3.619335990804849246e+01
3.291826594902634895e+01,-1.923454779175620410e-01,3.621638577254974223e+01
3.302787635060595051e+01,1.943522378805083439e-02,3.605368388118559153e+01
3.307583752608842076e+01,-9.333573495627324468e-02,3.625349238791490336e+01
3.328809897591539624e+01,1.034938740024736806e-02,3.619220542223337844e+01
3.303171315811618314e+01,4.338909253953144446e-02,3.628033650178086589e+01
3.311384902220409998e+01,-2.491018398714692911e-02,3.607553822870242755e+01
3.318016639932763923e+01,-4.084627926734330644e-02,3.619486520185396472e+01
3.329050306202060483e+01,-1.392529977690824643e-02,3.630887211365699585e+01
3.315309620098638987e+01,-8.994052365630415824e-02,3.620891120226394122e+01
3.305355465342258725e+01,5.465480085639612406e-02,3.645645238071868732e+01
3.297803626950780398e+01,-9.133634686678251957e-02,3.639009527275051425e+01
3.318145983008027855e+01,-4.860986108129474598e-02,3.635830759222619690e+01
3.313136008366480212e+01,4.246065884101651172e-02,3.640977271263972881e+01
3.310300570530267095e+01,-4.366769068455710751e-02,3.615644522730107013e+01
3.318475617898672425e+01,6.327729889752964354e-02,3.627622012963938403e+01
3.311778724881897773e+01,2.087987940650896934e-02,3.615044257086430690e+01
3.319663774022959757e+01,2.073493473690099786e-01,3.621778119407399288e+01
3.317491969309261890e+01,1.195813022214701205e-01,3.629622658021998660e+01
3.313798852958524321e+01,5.310874810811865715e-04,3.627970046874679610e+01
3.297020905799610802e+01,6.048263212513040055e-02,3.607481724924159039e+01
3.319875105881066446e+01,6.378086945343494629e-02,3.648628089482086523e+01
3.319759077888547694e+01,-5.079312505373310277e-02,3.646255790372743633e+01
3.311220322534931171e+01,-8.674935739523670364e-02,3.632770512899808324e+01
3.324609219352876011e+01,-1.117581234214863883e-01,3.631208805603233714e+01
3.337458709951392422e+01,-1.483487886000808276e-01,3.618383452347391938e+01
3.291175197914001416e+01,8.433685366683438267e-02,3.620017203939022465e+01
3.327302490491673126e+01,-8.279018990911352072e-02,3.630916591551912376e+01
3.309329273558935114e+01,-5.211343455650886691e-02,3.620658589603377209e+01
3.323727888790403284e+01,-2.203423345627353036e-01,3.618125492125833631e+01
3.318705261849768107e+01,1.625149027869854726e-02,3.622062840697160624e+01
3.297830747923499217e+01,-5.711236485956767972e-02,3.620710087281436529e+01
3.313600405738068844e+01,-3.592258823138918394e-02,3.630864640304418600e+01
3.313306974295657881e+01,8.738933220350031394e-02,3.619411132998844494e+01
3.325011504475463653e+01,-1.514776150269951382e-01,3.624715410377579161e+01
3.306799573758727462e+01,6.755655973899347966e-02,3.632989323293931250e+01
3.305170797128164395e+01,6.222609741110122356e-02,3.631231700945345153e+01
3.309436582448081055e+01,-4.467732804809526614e-02,3.629011432833563333e+01
3.313810490818235621e+01,3.127413484094384438e-02,3.620622203050079690e+01
3.290132850532177144e+01,-1.985141745020689019e-01,3.636503846993056754e+01
3.303211384846889587e+01,-3.980807760018928443e-02,3.626547731721622370e+01
3.313410105081235457e+01,-5.153815485624209207e-03,3.633867809369286306e+01
3.281353236734416612e+01,-8.250210498004068027e-02,3.619897316864192760e+01
3.313017911423185780e+01,-4.274173918414455459e-02,3.661502999380030587e+01
3.328972587562781627e+01,-6.741839574568052329e-02,3.637158480556374229e+01
3.324095369155238444e+01,1.083308762002375275e-02,3.624947926760992090e+01
3.300406989086817333e+01,-1.093407756931636110e-01,3.634406375656097055e+01
3.330118499544366273e+01,2.762632596821194830e-02,3.618968803764764175e+01
3.315798753614226513e+01,-3.252947368670596612e-02,3.625186160485746711e+01
3.314300359826062703e+01,-2.145800380604725999e-02,3.615216698127478168e+01
3.338834256939718870e+01,-1.543773457079921918e-01,3.619616485016665308e+01
3.302353705435425013e+01,-1.108694937701655142e-01,3.643512563211852040e+01
3.310815391043400524e+01,2.515923402939428469e-02,3.619182290102130395e+01
3.305486962301402087e+01,-1.203248291247032142e-01,3.638407302244571184e+01
3.319154885295603918e+01,7.496225149217383699e-02,3.645677760072159401e+01
3.333825012035628532e+01,1.051782329166021379e-01,3.633043596940037645e+01
3.320726681103914046e+01,4.763371361943483095e-02,3.620049953101464979e+01
3.315957248828555493e+01,-2.477352819131382888e-02,3.633384935352708567e+01
