accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-4.410425069040908343e-03,-2.053003216007068862e-03,-9.788745149678740987e+00
-4.070583001665358837e-03,2.963557868376335593e-03,-9.797163258843891498e+00
-3.039609764814274386e-05,-3.994770039024556074e-03,-9.796520708500773722e+00
6.420910262878988702e-03,2.474454821776070866e-04,-9.795782094175899957e+00
-2.317698989214821148e-04,-2.386073227968624720e-03,-9.798650598669643941e+00
-1.615297822522825458e-02,-8.891161020077736205e-03,-9.800547706508151435e+00
2.790269752853726144e-03,-3.442807654785422482e-03,-9.769061962329720572e+00
1.847574693421924529e-03,8.429875885478508744e-04,-9.793544812042458858e+00
-6.001775604543494033e-04,-8.308806952245079841e-03,-9.781151057199755527e+00
-2.017575937350744788e-04,-3.756706146374063759e-03,-9.800887828826457593e+00
-2.433637509293746278e-03,-3.788578396421605089e-03,-9.813929459474795891e+00
-7.209523574328760565e-03,-1.375160007129322794e-03,-9.803722475319208485e+00
-7.998569480454461450e-03,-1.893019058366922965e-03,-9.788514970634006218e+00
-1.353938913742611799e-03,6.436153252725339800e-03,-9.785760826758377107e+00
-7.661273791364109353e-03,-1.879953583628873708e-03,-9.795306182570268305e+00
-7.761564615222534685e-03,-4.639365672835540216e-03,-9.804892781527408729e+00
-2.371929511512252311e-03,3.554071664422272202e-03,-9.788788163517359919e+00
-1.176783422132657861e-03,-1.931804491058735198e-03,-9.787590331010235900e+00
1.775929750682365754e-03,-5.214093442528658189e-03,-9.775441797974352198e+00
-1.223179062660278114e-02,-3.390996383544164165e-03,-9.793990427633596951e+00
5.198101832341173525e-03,-4.919880900772757339e-03,-9.786758653711753908e+00
4.048335221701973748e-03,4.313315824790418113e-03,-9.802859843176413790e+00
-1.655931597225634207e-03,-3.407989178873430981e-03,-9.799441648932823767e+00
-3.393894717651231574e-03,-6.443229820800116213e-04,-9.791966207482508011e+00
7.035765570220879877e-04,4.162899780301911913e-03,-9.803011617702006575e+00
-5.038611771458079841e-03,-2.862686881488836054e-03,-9.804752109096156687e+00
-2.685540511637087881e-03,-6.702337296493919745e-03,-9.799496212129552575e+00
-2.523990952795202806e-03,-1.258784237894818416e-03,-9.795367394023374530e+00
5.779286157853932848e-03,2.657556442209398594e-03,-9.793497005471845540e+00
-8.091429492344419383e-03,-7.201191279243015012e-03,-9.805187231474233656e+00
7.322450405687023350e-03,-4.338850703601939730e-04,-9.795611402557334202e+00
1.603974965635057356e-03,-1.458967565229710075e-03,-9.796745735670562283e+00
-5.381332523737965279e-03,5.349254022245687398e-03,-9.781516056916206736e+00
-5.708327048186736738e-03,-3.613169613610412757e-03,-9.791423513365463904e+00
5.736142343426902865e-04,5.837070183117278044e-03,-9.790284954969260767e+00
2.261321661613823353e-03,1.723774401124698527e-03,-9.799631003620969949e+00
-3.461934283974001710e-03,-1.004507100046909962e-03,-9.798017722892014447e+00
-7.135308645570458998e-03,-8.912677348288532489e-03,-9.786860460577795351e+00
-2.668294992580245192e-04,2.617964402778948617e-03,-9.808055888965979463e+00
4.189172616519919873e-03,-3.999863892961106303e-03,-9.782616716559440206e+00
-3.331957774333615539e-04,-5.303869854082200914e-03,-9.795417471285748690e+00
4.335045169796171959e-03,-7.671639740292180050e-03,-9.787962530184154630e+00
2.174561952240358382e-03,-8.487099940922162786e-03,-9.780078576015451830e+00
2.747881057906186118e-03,4.669599252662902725e-03,-9.802305737534659613e+00
-3.919360455028249660e-03,-4.846269808709518026e-03,-9.808936010275205675e+00
7.182105780838527777e-03,3.938194007237222002e-03,-9.793731211373540191e+00
-3.676069344108356084e-03,6.329797587305572085e-03,-9.796966490792311077e+00
4.996477668385725492e-04,3.287344163050242782e-03,-9.797004738076765307e+00
-6.618755266702366392e-03,2.920028772331783023e-03,-9.791164322213894877e+00
-4.275155458038764136e-03,-2.054694981336897678e-04,-9.800064326846866791e+00
1.502385609103306681e-05,1.971868562062219568e-03,-9.794090577839421385e+00
8.422779788095479531e-03,-1.176577490625985633e-03,-9.788409549511213115e+00
-3.929638938746385368e-03,-1.581928411175273540e-03,-9.788132929111677427e+00
3.679218726555650871e-03,-1.242018811734230729e-03,-9.786761405729373919e+00
1.093410790326462996e-02,1.811759109925421981e-04,-9.809090998992090249e+00
-2.542516054618247298e-03,3.470166088116704694e-03,-9.802694932390283000e+00
6.499914952331472227e-03,1.955573440051146944e-03,-9.802943753602988863e+00
-5.033904904595500572e-03,-1.317567270986574716e-03,-9.798943368809467813e+00
2.314852603652478320e-03,8.959377133863147269e-03,-9.786231509197643064e+00
-8.391835982492107035e-03,-2.365020432513505709e-03,-9.776556549072420665e+00
-5.139145454354737338e-03,2.755785977900935754e-03,-9.787870467969030486e+00
-7.550995505997763237e-03,-3.765966679486591057e-03,-9.795726229937198326e+00
5.624405092529191630e-03,-2.458027323692437219e-03,-9.795692642876581147e+00
7.704634812287000818e-03,-9.891765065037005575e-04,-9.796303052465578531e+00
-9.650331987723434349e-04,-4.824434304774836285e-03,-9.792875010665932578e+00
-5.808114299240938957e-03,8.894636016231544573e-04,-9.778763154519314327e+00
4.954575469013056815e-03,-3.554731656018849696e-03,-9.789542204678117088e+00
8.577202479345487698e-03,4.474432742820880736e-03,-9.796029886788046426e+00
4.786027086858869045e-03,5.284270028181543670e-03,-9.786056700890437554e+00
8.707409116445333566e-03,1.064382605378516068e-02,-9.800260370922973863e+00
5.750831086719920826e-03,1.962562511661459889e-03,-9.790969418251908252e+00
-1.328686925904795472e-03,-1.382673401798590771e-03,-9.798112698018716316e+00
1.322712027811026136e-04,-8.045478627384190827e-04,-9.800676892187759393e+00
-1.049995862394751929e-03,4.525253744095197699e-03,-9.791687319602276673e+00
2.665365667454607911e-03,-1.309458920433689659e-02,-9.776728772402570655e+00
1.084147894434438122e-03,-6.336938968875734275e-03,-9.788864635913054002e+00
-1.220998804899454645e-04,-4.887427571039880056e-03,-9.792606208588926719e+00
-2.200621516494189259e-03,-1.430645781654168612e-03,-9.799937406586966659e+00
